coding,selectable,parent_id,node_id,meaning,Level
5421078,Y,5421,5421078,"Operator, composer, IBM",4.0
5421079,Y,5421,5421079,"Operator, intertype",4.0
5421080,Y,5421,5421080,"Operator, keyboard (typesetting)",4.0
5421081,Y,5421,5421081,"Operator, linotype",4.0
5421082,Y,5421,5421082,"Operator, ludlow",4.0
5421083,Y,5421,5421083,"Operator, make-up, display",4.0
5421084,Y,5421,5421084,"Operator, monotype",4.0
5421085,Y,5421,5421085,"Operator, typographical",4.0
5421086,Y,5421,5421086,Originator (printing),4.0
5421087,Y,5421,5421087,Planer (stereotypes),4.0
5421088,Y,5421,5421088,Planner (printing),4.0
5421089,Y,5421,5421089,"Planner, gravure",4.0
5421090,Y,5421,5421090,"Planner, litho",4.0
5421091,Y,5421,5421091,"Planner, lithographic",4.0
5421092,Y,5421,5421092,Preparer (lithography),4.0
5421093,Y,5421,5421093,"Preparer, lithographic (printing)",4.0
5421094,Y,5421,5421094,"Preparer, paper",4.0
5421095,Y,5421,5421095,"Printer, carbon",4.0
5421096,Y,5421,5421096,"Printer, metal (process engraving)",4.0
5421097,Y,5421,5421097,Printer-compositor,4.0
5421098,Y,5421,5421098,Printer-down,4.0
5421099,Y,5421,5421099,Printer-to-metal,4.0
5421100,Y,5421,5421100,"Puller, proof",4.0
5421101,Y,5421,5421101,Raiser (printing),4.0
5421102,Y,5421,5421102,Reader-compositor,4.0
5421103,Y,5421,5421103,"Repairer, plate (printing)",4.0
5421104,Y,5421,5421104,"Reproducer, plan (printer's)",4.0
5421105,Y,5421,5421105,"Setter, type",4.0
5421106,Y,5421,5421106,Stereographer,4.0
5421107,Y,5421,5421107,Stereotyper,4.0
5421108,Y,5421,5421108,Stripper (process engraving),4.0
5421109,Y,5421,5421109,"Supervisor, typesetting",4.0
5421110,Y,5421,5421110,"Transferer, lithograph (printing)",4.0
5421111,Y,5421,5421111,Turner (process engraving),4.0
5421112,Y,5421,5421112,"Typist, vari",4.0
5421113,Y,5421,5421113,Typographer,4.0
5421114,Y,5421,5421114,"Worker, photogravure",4.0
5422001,Y,5422,5422001,"Blocker, foil",4.0
5422002,Y,5422,5422002,"Blocker, gold",4.0
5422003,Y,5422,5422003,"Boxer (carpet, rug mfr)",4.0
5422004,Y,5422,5422004,Bronzer (printing),4.0
5422005,Y,5422,5422005,"Bronzer, printer's",4.0
5422006,Y,5422,5422006,"Coordinator, print",4.0
5422007,Y,5422,5422007,Decorator (wallpaper mfr),4.0
5422008,Y,5422,5422008,Foreman (printing),4.0
5422009,Y,5422,5422009,Foreman (publishing),4.0
5422010,Y,5422,5422010,"Foreman, printing",4.0
5422011,Y,5422,5422011,"Foreman, room, machine (printing)",4.0
5422012,Y,5422,5422012,"Foreman, shop, print",4.0
5422013,Y,5422,5422013,Guider (textile printing),4.0
5422014,Y,5422,5422014,"Machinist, bronzing",4.0
5422015,Y,5422,5422015,"Maker, mark",4.0
5422016,Y,5422,5422016,"Maker, stamp",4.0
5422017,Y,5422,5422017,"Maker, ticket",4.0
5422018,Y,5422,5422018,"Operator, Multilith",4.0
5422019,Y,5422,5422019,"Operator, litho, offset",4.0
5422020,Y,5422,5422020,"Operator, lithographic",4.0
5422021,Y,5422,5422021,"Operator, offset",4.0
5422022,Y,5422,5422022,"Operator, process (printing)",4.0
5422023,Y,5422,5422023,Pantographer (roller engraving),4.0
5422024,Y,5422,5422024,Printer and stationer,4.0
5422025,Y,5422,5422025,"Printer, Multilith",4.0
5422026,Y,5422,5422026,"Printer, bromide",4.0
5422027,Y,5422,5422027,"Printer, calico",4.0
5422028,Y,5422,5422028,"Printer, cloth",4.0
5422029,Y,5422,5422029,"Printer, colour",4.0
5422030,Y,5422,5422030,"Printer, contact",4.0
5422031,Y,5422,5422031,"Printer, dial",4.0
5422032,Y,5422,5422032,"Printer, digital",4.0
5422033,Y,5422,5422033,"Printer, embroidery",4.0
5422034,Y,5422,5422034,"Printer, film",4.0
5422035,Y,5422,5422035,"Printer, flexographic",4.0
5422036,Y,5422,5422036,"Printer, general",4.0
5422037,Y,5422,5422037,"Printer, gold",4.0
5422038,Y,5422,5422038,"Printer, gravure",4.0
5422039,Y,5422,5422039,"Printer, hand",4.0
5422040,Y,5422,5422040,"Printer, hat",4.0
5422041,Y,5422,5422041,"Printer, label (hat labels)",4.0
5422042,Y,5422,5422042,"Printer, letter, bronze",4.0
5422043,Y,5422,5422043,"Printer, letterpress",4.0
5422044,Y,5422,5422044,"Printer, litho",4.0
5422045,Y,5422,5422045,"Printer, litho, offset",4.0
5422046,Y,5422,5422046,"Printer, lithographic",4.0
5422047,Y,5422,5422047,"Printer, lithographic, offset",4.0
5422048,Y,5422,5422048,"Printer, map",4.0
5422049,Y,5422,5422049,"Printer, master",4.0
5422050,Y,5422,5422050,"Printer, mat",4.0
5422051,Y,5422,5422051,"Printer, nos",4.0
5422052,Y,5422,5422052,"Printer, nos (ceramics mfr)",4.0
5422053,Y,5422,5422053,"Printer, nos (film processing)",4.0
5422054,Y,5422,5422054,"Printer, offset",4.0
5422055,Y,5422,5422055,"Printer, photographic",4.0
5422056,Y,5422,5422056,"Printer, plate (ceramics mfr)",4.0
5422057,Y,5422,5422057,"Printer, press",4.0
5422058,Y,5422,5422058,"Printer, process",4.0
5422059,Y,5422,5422059,"Printer, sack",4.0
5422060,Y,5422,5422060,"Printer, silver",4.0
5422061,Y,5422,5422061,"Printer, textile",4.0
5422062,Y,5422,5422062,"Printer, ticket",4.0
5422063,Y,5422,5422063,"Printer, ticket, leaf, metal",4.0
5422064,Y,5422,5422064,"Printer, title (film processing)",4.0
5422065,Y,5422,5422065,"Printer, transfer",4.0
5422066,Y,5422,5422066,"Printer, wallpaper",4.0
5422067,Y,5422,5422067,Stationer (paper goods mfr),4.0
5422068,Y,5422,5422068,Stationer and printer,4.0
5422069,Y,5422,5422069,"Supervisor, print",4.0
5422070,Y,5422,5422070,"Technician, print",4.0
5422071,Y,5422,5422071,"Worker, colour (printing)",4.0
5423001,Y,5423,5423001,"Assembler, film",4.0
5423002,Y,5423,5423002,"Assembler, negative (films)",4.0
5423003,Y,5423,5423003,"Assistant, binder's",4.0
5423004,Y,5423,5423004,"Assistant, bindery",4.0
5423005,Y,5423,5423005,"Assistant, bookbinder's",4.0
5423006,Y,5423,5423006,"Assistant, control, sensitometric",4.0
5423007,Y,5423,5423007,"Assistant, presentation (printing)",4.0
5423008,Y,5423,5423008,"Assistant, process (printing)",4.0
5423009,Y,5423,5423009,"Assistant, room, dark",4.0
5423010,Y,5423,5423010,"Assistant, warehouse, printing",4.0
5423011,Y,5423,5423011,Binder (bookbinding),4.0
5423012,Y,5423,5423012,Binder (printing),4.0
5423013,Y,5423,5423013,"Binder, book",4.0
5423014,Y,5423,5423014,"Binder, leather",4.0
5423015,Y,5423,5423015,"Binder, printer's",4.0
5423016,Y,5423,5423016,"Binder, publisher's",4.0
5423017,Y,5423,5423017,"Binder, stationer's",4.0
5423018,Y,5423,5423018,"Binder, vellum",4.0
5423019,Y,5423,5423019,Blocker (bookbinding),4.0
5423020,Y,5423,5423020,Bookbinder,4.0
5423021,Y,5423,5423021,"Calculator, sensitometric",4.0
5423022,Y,5423,5423022,Collator (printing),4.0
5423023,Y,5423,5423023,Colourer (wallpaper printing),4.0
5423024,Y,5423,5423024,"Colourer, hand (picture postcard)",4.0
5423025,Y,5423,5423025,"Colourer, print",4.0
5423026,Y,5423,5423026,"Colourist, photographic",4.0
5423027,Y,5423,5423027,"Colourist, postcard",4.0
5423028,Y,5423,5423028,"Copyist, braille",4.0
5423029,Y,5423,5423029,Coverer (bookbinding),4.0
5423030,Y,5423,5423030,Cutter (bookbinding),4.0
5423031,Y,5423,5423031,"Cutter, cloth (bookbinding)",4.0
5423032,Y,5423,5423032,"Cutter, leather (bookbinding)",4.0
5423033,Y,5423,5423033,Developer (photographic film processing),4.0
5423034,Y,5423,5423034,"Developer, film",4.0
5423035,Y,5423,5423035,Dryer (photographic film mfr),4.0
5423036,Y,5423,5423036,Dryer (photographic film processing),4.0
5423037,Y,5423,5423037,Duster (printing),4.0
5423038,Y,5423,5423038,"Edger, gilt",4.0
5423039,Y,5423,5423039,Embosser (printing),4.0
5423040,Y,5423,5423040,"Embosser, leather (bookbinding)",4.0
5423041,Y,5423,5423041,Enlarger (films),4.0
5423042,Y,5423,5423042,Finisher (bookbinding),4.0
5423043,Y,5423,5423043,Finisher (printing),4.0
5423044,Y,5423,5423044,Finisher (process engraving),4.0
5423045,Y,5423,5423045,"Finisher, book (printing)",4.0
5423046,Y,5423,5423046,"Finisher, gold",4.0
5423047,Y,5423,5423047,"Finisher, photo",4.0
5423048,Y,5423,5423048,"Finisher, photographic",4.0
5423049,Y,5423,5423049,"Finisher, print",4.0
5423050,Y,5423,5423050,"Finisher, printer's",4.0
5423051,Y,5423,5423051,Folder (bookbinding),4.0
5423052,Y,5423,5423052,Folder (printing),4.0
5423053,Y,5423,5423053,Folder (rag book mfr),4.0
5423054,Y,5423,5423054,"Folder, book",4.0
5423055,Y,5423,5423055,Foreman (calico printers),4.0
5423056,Y,5423,5423056,Foreman (textile mfr: printing dept),4.0
5423057,Y,5423,5423057,Forwarder (bookbinding),4.0
5423058,Y,5423,5423058,Gatherer (bookbinding),4.0
5423059,Y,5423,5423059,Gilder (bookbinding),4.0
5423060,Y,5423,5423060,Gilder (printing),4.0
5423061,Y,5423,5423061,Gilder (wallpaper mfr),4.0
5423062,Y,5423,5423062,Grader (photographic film processing),4.0
5423063,Y,5423,5423063,Grinder (printing),4.0
5423064,Y,5423,5423064,"Hand, dis",4.0
5423065,Y,5423,5423065,"Hand, general (bookbinding)",4.0
5423066,Y,5423,5423066,Handler (photographic film mfr),4.0
5423067,Y,5423,5423067,Indexer (bookbinding),4.0
5423068,Y,5423,5423068,"Joiner, film",4.0
5423069,Y,5423,5423069,"Loader, cassette, cartridge (photographic film mfr)",4.0
5423070,Y,5423,5423070,"Loader, film",4.0
5423071,Y,5423,5423071,Machinist (bookbinding),4.0
5423072,Y,5423,5423072,Machinist (photographic film processing),4.0
5423073,Y,5423,5423073,"Machinist, binding, perfect",4.0
5423074,Y,5423,5423074,"Machinist, collotype",4.0
5423075,Y,5423,5423075,"Machinist, combining (textile printing)",4.0
5423076,Y,5423,5423076,"Machinist, developing, film",4.0
5423077,Y,5423,5423077,"Machinist, duplicating, offset",4.0
5423078,Y,5423,5423078,"Machinist, embossing",4.0
5423079,Y,5423,5423079,"Machinist, folding (printing)",4.0
5423080,Y,5423,5423080,"Machinist, printing, film",4.0
5423081,Y,5423,5423081,"Machinist, sewing (bookbinding)",4.0
5423082,Y,5423,5423082,"Maker, book, pattern",4.0
5423083,Y,5423,5423083,"Maker, book, pocket",4.0
5423084,Y,5423,5423084,"Maker, case, leather (bookbinding)",4.0
5423085,Y,5423,5423085,"Man, table (bookbinding)",4.0
5423086,Y,5423,5423086,Marbler (bookbinding),4.0
5423087,Y,5423,5423087,"Marbler, paper",4.0
5423088,Y,5423,5423088,Mounter (printing),4.0
5423089,Y,5423,5423089,"Mounter, photographer's",4.0
5423090,Y,5423,5423090,"Mounter, process",4.0
5423091,Y,5423,5423091,Numberer (bookbinding),4.0
5423092,Y,5423,5423092,Pager (bookbinding),4.0
5423093,Y,5423,5423093,"Passer, proof (lithography)",4.0
5423094,Y,5423,5423094,Patcher (lithography),4.0
5423095,Y,5423,5423095,Perforator (bookbinding),4.0
5423096,Y,5423,5423096,"Perforator, card (stationery mfr)",4.0
5423097,Y,5423,5423097,"Perforator, pattern (paper dress pattern mfr)",4.0
5423098,Y,5423,5423098,"Perforator, stamp",4.0
5423099,Y,5423,5423099,Plater (bookbinding),4.0
5423100,Y,5423,5423100,"Polisher, spray",4.0
5423101,Y,5423,5423101,Presser (bookbinding),4.0
5423102,Y,5423,5423102,"Processor, film",4.0
5423103,Y,5423,5423103,"Processor, photographic",4.0
5423104,Y,5423,5423104,Prover (Ordnance Survey),4.0
5423105,Y,5423,5423105,Prover (lithography),4.0
5423106,Y,5423,5423106,"Prover, colour (printing)",4.0
5423107,Y,5423,5423107,"Prover, process (printing)",4.0
5423108,Y,5423,5423108,Reeler (photographic film mfr),4.0
5423109,Y,5423,5423109,"Repairer, book",4.0
5423110,Y,5423,5423110,"Restorer, book",4.0
5423111,Y,5423,5423111,Retoucher (film processing),4.0
5423112,Y,5423,5423112,Retoucher (printing),4.0
5423113,Y,5423,5423113,"Retoucher, colour",4.0
5423114,Y,5423,5423114,"Retoucher, photographic",4.0
5423115,Y,5423,5423115,"Retoucher, photolitho",4.0
5423116,Y,5423,5423116,Roller (bookbinding),4.0
5423117,Y,5423,5423117,Sewer (bookbinding),4.0
5423118,Y,5423,5423118,"Sewer, vellum",4.0
5423119,Y,5423,5423119,"Splicer, film",4.0
5423120,Y,5423,5423120,Spooler (photographic film mfr),4.0
5423121,Y,5423,5423121,Spotter (film processing),4.0
5423122,Y,5423,5423122,Spotter (printing),4.0
5423123,Y,5423,5423123,Stitcher (bookbinding),4.0
5423124,Y,5423,5423124,Stitcher (printing),4.0
5423125,Y,5423,5423125,"Synchroniser (film, television production)",4.0
5423126,Y,5423,5423126,"Technician, darkroom",4.0
5423127,Y,5423,5423127,Tinter (film processing),4.0
5423128,Y,5423,5423128,Trimmer (bookbinding),4.0
5423129,Y,5423,5423129,Washer (photographic film processing),4.0
5423130,Y,5423,5423130,"Worker, bindery",4.0
5423131,Y,5423,5423131,"Worker, copper, electro (textile printing)",4.0
5423132,Y,5423,5423132,"Worker, film, colour",4.0
5423133,Y,5423,5423133,"Worker, process (film processing)",4.0
5424001,Y,5424,5424001,"Machinist, screen, silk",4.0
5424002,Y,5424,5424002,"Maker, screen (textile printing)",4.0
5424003,Y,5424,5424003,"Maker, screen, silk",4.0
5424004,Y,5424,5424004,"Operator, screen, silk",4.0
5424005,Y,5424,5424005,"Printer, block",4.0
5424006,Y,5424,5424006,"Printer, fabric",4.0
5424007,Y,5424,5424007,"Printer, glass",4.0
5424008,Y,5424,5424008,"Printer, nos (screen printing)",4.0
5424009,Y,5424,5424009,"Printer, screen",4.0
5424010,Y,5424,5424010,"Printer, screen, silk",4.0
5424011,Y,5424,5424011,"Screener, silk",4.0
5431001,Y,5431,5431001,"Assistant, butcher's",4.0
5431002,Y,5431,5431002,Blockman (butchers),4.0
5431003,Y,5431,5431003,Boner (meat),4.0
5431004,Y,5431,5431004,Butcher,4.0
5431005,Y,5431,5431005,"Butcher, master",4.0
5431006,Y,5431,5431006,Butcher-driver,4.0
5431007,Y,5431,5431007,"Cleaner, meat",4.0
5431008,Y,5431,5431008,"Collector, blood",4.0
5431009,Y,5431,5431009,Cutter (butcher's shop),4.0
5431010,Y,5431,5431010,"Cutter, bacon",4.0
5431011,Y,5431,5431011,"Cutter, butcher's",4.0
5431012,Y,5431,5431012,"Cutter, meat",4.0
5431013,Y,5431,5431013,"Cutter, shopman (butcher's)",4.0
5431014,Y,5431,5431014,"Dehairer, pig",4.0
5431015,Y,5431,5431015,"Dresser, meat",4.0
5431016,Y,5431,5431016,"Foreman, abattoir",4.0
5431017,Y,5431,5431017,Gutman,4.0
5431018,Y,5431,5431018,"Hand, first (retail trade: butchers)",4.0
5431019,Y,5431,5431019,Killer,4.0
5431020,Y,5431,5431020,Knacker,4.0
5431021,Y,5431,5431021,Knackerman,4.0
5431022,Y,5431,5431022,"Machinist, butcher's",4.0
5431023,Y,5431,5431023,"Machinist, chopping (meat)",4.0
5431024,Y,5431,5431024,"Machinist, mincing (meat)",4.0
5431025,Y,5431,5431025,"Mincer, meat, sausage",4.0
5431026,Y,5431,5431026,"Operator, saw, circular (meat)",4.0
5431027,Y,5431,5431027,"Roller, bacon",4.0
5431028,Y,5431,5431028,Sawyer (meat),4.0
5431029,Y,5431,5431029,Shecheta,4.0
5431030,Y,5431,5431030,Shocket,4.0
5431031,Y,5431,5431031,"Shopman, butcher's",4.0
5431032,Y,5431,5431032,"Shopman, meat",4.0
5431033,Y,5431,5431033,Shopman-cutter (butcher's),4.0
5431034,Y,5431,5431034,Skinner (food products mfr),4.0
5431035,Y,5431,5431035,Skinner (slaughterhouse),4.0
5431036,Y,5431,5431036,Slaughterer,4.0
5431037,Y,5431,5431037,Slaughterman,4.0
5431038,Y,5431,5431038,Sticker (slaughterhouse),4.0
5431039,Y,5431,5431039,Stunner,4.0
5431040,Y,5431,5431040,"Supervisor, butchery",4.0
5431041,Y,5431,5431041,"Supervisor, meat (abattoir)",4.0
5431042,Y,5431,5431042,"Trimmer, meat",4.0
5431043,Y,5431,5431043,"Worker, abattoir",4.0
5431044,Y,5431,5431044,"Worker, house, slaughter",4.0
5431045,Y,5431,5431045,"Worker, process (slaughterhouse)",4.0
5431046,Y,5431,5431046,"Worker, slaughterhouse",4.0
5432001,Y,5432,5432001,"Assistant, baker's",4.0
5432002,Y,5432,5432002,"Assistant, confectioner's (flour confectionery mfr)",4.0
5432003,Y,5432,5432003,Baker,4.0
5432004,Y,5432,5432004,Baker (bakery),4.0
5432005,Y,5432,5432005,Baker (flour confectionery mfr),4.0
5432006,Y,5432,5432006,Baker (retail trade),4.0
5432007,Y,5432,5432007,Baker (shipping),4.0
5432008,Y,5432,5432008,Baker and confectioner,4.0
5432009,Y,5432,5432009,Baker and confectioner (bakery),4.0
5432010,Y,5432,5432010,Baker and confectioner (retail trade),4.0
5432011,Y,5432,5432011,"Baker, master",4.0
5432012,Y,5432,5432012,Boardman (bakery),4.0
5432013,Y,5432,5432013,Confectioner,4.0
5432014,Y,5432,5432014,"Confectioner, flour",4.0
5432015,Y,5432,5432015,"Cook, pastry (bakery)",4.0
5432016,Y,5432,5432016,Decorator (flour confectionery),4.0
5432017,Y,5432,5432017,"Decorator, cake",4.0
5432018,Y,5432,5432018,Designer (flour confectionery mfr),4.0
5432019,Y,5432,5432019,Foreman (bakery),4.0
5432020,Y,5432,5432020,Foreman (flour confectionery mfr),4.0
5432021,Y,5432,5432021,"Foreman, bakery",4.0
5432022,Y,5432,5432022,"Foreman, plant (bakery)",4.0
5432023,Y,5432,5432023,"Hand, first (bakery)",4.0
5432024,Y,5432,5432024,"Hand, pastry",4.0
5432025,Y,5432,5432025,Maker (flour confectionery mfr),4.0
5432026,Y,5432,5432026,"Maker, cake (flour confectionery mfr)",4.0
5432027,Y,5432,5432027,"Maker, confectionery (flour confectionery)",4.0
5432028,Y,5432,5432028,"Man, table (bakery)",4.0
5432029,Y,5432,5432029,"Manufacturer (food products, flour confectionery)",4.0
5432030,Y,5432,5432030,Pastrycook (bakery),4.0
5432031,Y,5432,5432031,"Specialist, sugarcraft",4.0
5432032,Y,5432,5432032,Superintendent (bakery),4.0
5432033,Y,5432,5432033,Superintendent (biscuit mfr),4.0
5432034,Y,5432,5432034,Superintendent (flour confectionery mfr),4.0
5433001,Y,5433,5433001,"Assistant, fishmonger's",4.0
5433002,Y,5433,5433002,Blockman (fishmongers),4.0
5433003,Y,5433,5433003,Boner (fish),4.0
5433004,Y,5433,5433004,"Butcher (fish, poultry)",4.0
5433005,Y,5433,5433005,"Cleaner, fish",4.0
5433006,Y,5433,5433006,"Dealer, fish",4.0
5433007,Y,5433,5433007,"Dresser, bird, game",4.0
5433008,Y,5433,5433008,"Dresser, crab",4.0
5433009,Y,5433,5433009,"Dresser, poultry",4.0
5433010,Y,5433,5433010,Eviscerator,4.0
5433011,Y,5433,5433011,Filleter (fish),4.0
5433012,Y,5433,5433012,Fishmonger,4.0
5433013,Y,5433,5433013,"Gutter, fish",4.0
5433014,Y,5433,5433014,"Hand, poultry (food processing)",4.0
5433015,Y,5433,5433015,"Header, fish",4.0
5433016,Y,5433,5433016,"Jointer, chicken",4.0
5433017,Y,5433,5433017,Killer and plucker,4.0
5433018,Y,5433,5433018,"Nobber, fish",4.0
5433019,Y,5433,5433019,Plucker (poultry dressing),4.0
5433020,Y,5433,5433020,"Plucker, chicken",4.0
5433021,Y,5433,5433021,Poulterer,4.0
5433022,Y,5433,5433022,"Preparer, fish",4.0
5433023,Y,5433,5433023,"Processor, fish",4.0
5433024,Y,5433,5433024,"Processor, poultry",4.0
5433025,Y,5433,5433025,"Splitter, fish",4.0
5433026,Y,5433,5433026,"Sticker, poultry",4.0
5433027,Y,5433,5433027,"Trimmer, salmon",4.0
5433028,Y,5433,5433028,Trusser (poultry dressing),4.0
5433029,Y,5433,5433029,"Trusser, fowl",4.0
5433030,Y,5433,5433030,"Worker, fish (food processing)",4.0
5433031,Y,5433,5433031,"Worker, herring",4.0
5433032,Y,5433,5433032,"Worker, house, fish",4.0
5434001,Y,5434,5434001,"Adviser, catering",4.0
5434002,Y,5434,5434002,Bhandary,4.0
5434003,Y,5434,5434003,Caterer,4.0
5434004,Y,5434,5434004,"Caterer, airline",4.0
5434005,Y,5434,5434005,Chef,4.0
5434006,Y,5434,5434006,Chef de cuisine,4.0
5434007,Y,5434,5434007,Chef de partie,4.0
5434008,Y,5434,5434008,"Chef, head",4.0
5434009,Y,5434,5434009,"Chef, pastry",4.0
5434010,Y,5434,5434010,"Consultant, catering",4.0
5434011,Y,5434,5434011,"Contractor, catering",4.0
5434012,Y,5434,5434012,"Controller, catering",4.0
5434013,Y,5434,5434013,"Controller, meals, school",4.0
5434014,Y,5434,5434014,Cook,4.0
5434015,Y,5434,5434015,Cook in charge,4.0
5434016,Y,5434,5434016,"Cook, chief",4.0
5434017,Y,5434,5434017,"Cook, head",4.0
5434018,Y,5434,5434018,"Cook, pastry",4.0
5434019,Y,5434,5434019,Cook-cleaner,4.0
5434020,Y,5434,5434020,Cook-companion,4.0
5434021,Y,5434,5434021,Cook-general,4.0
5434022,Y,5434,5434022,Cook-steward,4.0
5434023,Y,5434,5434023,Cook-supervisor,4.0
5434024,Y,5434,5434024,"Franchisee, catering",4.0
5434025,Y,5434,5434025,Fryer (catering),4.0
5434026,Y,5434,5434026,"Fryer, fish",4.0
5434027,Y,5434,5434027,Garde-manger,4.0
5434028,Y,5434,5434028,Griddler (catering),4.0
5434029,Y,5434,5434029,"Hand, grill",4.0
5434030,Y,5434,5434030,"Keeper, stall, coffee",4.0
5434031,Y,5434,5434031,"Officer, catering",4.0
5434032,Y,5434,5434032,Owner-chef,4.0
5434033,Y,5434,5434033,Pastrycook,4.0
5434034,Y,5434,5434034,Superintendent (catering),4.0
5434035,Y,5434,5434035,"Superintendent, kitchen (hospital service)",4.0
5491001,Y,5491,5491001,Aerographer,4.0
5491002,Y,5491,5491002,Aerographer (ceramics mfr),4.0
5491003,Y,5491,5491003,Archman (glass),4.0
5491004,Y,5491,5491004,Artist (ceramics decorating),4.0
5491005,Y,5491,5491005,Artist (glass decorating),4.0
5491006,Y,5491,5491006,"Artist, ceramic",4.0
5491007,Y,5491,5491007,"Artist, pottery",4.0
5491008,Y,5491,5491008,"Assistant, maker's, crucible",4.0
5491009,Y,5491,5491009,"Assistant, moulder's (abrasives mfr)",4.0
5491010,Y,5491,5491010,"Attendant, polisher's, glass",4.0
5491011,Y,5491,5491011,Badger,4.0
5491012,Y,5491,5491012,Bander (ceramics mfr),4.0
5491013,Y,5491,5491013,"Bander, clay",4.0
5491014,Y,5491,5491014,"Bander, glass",4.0
5491015,Y,5491,5491015,"Bander, wash",4.0
5491016,Y,5491,5491016,Batter (pottery mfr),4.0
5491017,Y,5491,5491017,Bender (glass mfr),4.0
5491018,Y,5491,5491018,"Bender, glass",4.0
5491019,Y,5491,5491019,"Bender, tube (glass)",4.0
5491020,Y,5491,5491020,Beveller (glass mfr),4.0
5491021,Y,5491,5491021,Blacker (ceramics mfr),4.0
5491022,Y,5491,5491022,"Blaster, sand (ceramics mfr)",4.0
5491023,Y,5491,5491023,Blocker (brick mfr),4.0
5491024,Y,5491,5491024,Blocker (lens mfr),4.0
5491025,Y,5491,5491025,"Blocker, lens",4.0
5491026,Y,5491,5491026,Blower (ceramics mfr),4.0
5491027,Y,5491,5491027,Blower (glass mfr),4.0
5491028,Y,5491,5491028,"Blower, bottle",4.0
5491029,Y,5491,5491029,"Blower, bulb (lamp, valve)",4.0
5491030,Y,5491,5491030,"Blower, glass",4.0
5491031,Y,5491,5491031,"Blower, glaze",4.0
5491032,Y,5491,5491032,"Blower, thermometer",4.0
5491033,Y,5491,5491033,"Boy, post (glass mfr)",4.0
5491034,Y,5491,5491034,"Boy, wire",4.0
5491035,Y,5491,5491035,Breaker-off (glass mfr),4.0
5491036,Y,5491,5491036,Brusher (ceramics mfr),4.0
5491037,Y,5491,5491037,"Brusher, glaze",4.0
5491038,Y,5491,5491038,"Brusher, sanitary",4.0
